year,company,country_iso3,process_node_nm,fab_type,monthly_wafer_capacity,fab_started_year,ticker,segment,revenue_usd_bn,operating_margin_pct,operating_income_usd_bn,rd_spend_usd_bn,capex_usd_bn,ai_chip_launches,total_ai_shipments,total_ai_revenue_m,avg_memory_gb,avg_fp16_tflops,avg_tdp,avg_chip_price,highest_chip_price,lowest_chip_price,export_control_events,avg_severity_score,us_actions,china_actions,netherlands_actions,worldwide_sales,average_monthly_sales,max_monthly_sales,fab_age,rd_ratio,capex_ratio,operating_income_ratio,ai_revenue_per_chip,sales_per_launch,price_spread,company_fab_age_ratio,shipments_per_launch,revenue_per_ai_launch,profit_margin,performance_score,performance_per_watt,price_index,price_volatility,export_risk_score,geo_risk,innovation_score,investment_score,ai_market_score,sales_variation,growth_potential
2025,TSMC,TWN,7,logic_leading,149236,2018,TSM,foundry,108.13,38.8,41.93,8.65,48.66,30.0,4876006.0,112487.8,147.96666666666667,927.7333333333332,1270.2666666666669,11861.496,37949.43,1.8,7.0,6.857142857142857,6.0,1.0,0.0,1591280610.0,26521343.5,85348277.0,7,0.0799963000092823,0.4500138680290958,0.3877739721837235,0.0230696551502079,51331632.58064516,37947.63,0.875,157290.51612903227,3628.6387096774192,0.38777397218372356,137273.60888888888,0.7297708322408095,0.31255234789171027,3.1989582968036405,48.0,7.0,268.15000000000003,57.309999999999995,57836.725664975995,58826933.5,57.309999999999995
2026,TSMC,TWN,7,logic_leading,148514,2018,TSM,foundry,113.25,37.6,42.53,9.06,50.96,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,8,0.0799999992935982,0.4499779209714974,0.3755408355360632,0.0240816465582292,35107101.741935484,33554.240000000005,1.0,94688.19354838709,2280.248387096774,0.37554083553606327,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,3.0,280.86,60.02,30713.293451203,88404922.84,60.02
2015,TSMC,TWN,16,logic_mature,0,2015,TSM,foundry,27.31,42.3,11.56,2.18,12.29,0.0,0.0,0.0,0.0,0.0,0.0,2.605833333333333,3.38,2.0,0.0,0.0,0.0,0.0,0.0,670335722.0,11172262.033333331,30990284.0,0,0.079824237282159,0.450018291833823,0.4232881573310817,0.0,670335722.0,1.38,0.0,0.0,0.0,0.42328815733108177,0.0,0.0,0.5949391171993911,0.3827131962098452,0.0,0.0,2.18,14.469999999999999,0.0,19818021.96666667,14.469999999999999
2016,TSMC,TWN,16,logic_mature,62369,2015,TSM,foundry,29.19,43.4,12.66,2.34,13.14,0.0,0.0,0.0,0.0,0.0,0.0,2.89625,3.78,1.85,0.0,0.0,0.0,0.0,0.0,677861710.0,11297695.166666666,32073453.0,1,0.0801644371303721,0.4501541469628589,0.4337101598591928,0.0,677861710.0,1.93,0.058823529411764705,0.0,0.0,0.43371015985919287,0.0,0.0,0.6059100418410043,0.4953480911132499,0.0,0.0,2.34,15.48,0.0,20775757.833333336,15.48
2017,TSMC,TWN,16,logic_mature,119768,2015,TSM,foundry,32.11,37.4,12.02,2.57,14.45,0.0,0.0,0.0,0.0,0.0,0.0,4.944166666666667,7.11,3.5,0.0,0.0,0.0,0.0,0.0,824441888.0,13740698.133333333,39171620.0,2,0.0800373690427477,0.4500155574582511,0.3743382007368981,0.0,824441888.0,3.61,0.11764705882352941,0.0,0.0,0.37433820073689816,0.0,0.0,0.6096383066173449,0.6073180989765876,0.0,0.0,2.57,17.02,0.0,25430921.866666667,17.02
2018,TSMC,TWN,16,logic_mature,196357,2015,TSM,foundry,34.58,37.1,12.84,2.77,15.56,0.0,0.0,0.0,0.0,0.0,0.0,6.297499999999999,8.43,4.13,1.0,5.0,1.0,0.0,0.0,937556570.0,15625942.833333334,44840672.0,3,0.0801041041034093,0.4499710685375631,0.371312886890894,0.0,937556570.0,4.3,0.17647058823529413,0.0,0.0,0.371312886890894,0.0,0.0,0.6678154825026511,0.5892428914011648,5.0,1.0,2.77,18.330000000000002,0.0,29214729.166666664,18.330000000000002
2019,TSMC,TWN,16,logic_mature,175711,2015,TSM,foundry,40.91,39.9,16.3,3.27,18.41,0.0,0.0,0.0,0.0,0.0,0.0,4.458333333333333,6.97,2.85,2.0,6.0,2.0,0.0,0.0,824613952.0,13743565.866666667,38651660.0,4,0.0799315551226703,0.4500122109505693,0.3984355805808952,0.0,824613952.0,4.119999999999999,0.23529411764705882,0.0,0.0,0.3984355805808952,0.0,0.0,0.5593893768297783,0.7548091603053434,12.0,2.0,3.27,21.68,0.0,24908094.133333333,21.68
2020,TSMC,TWN,16,logic_mature,189222,2015,TSM,foundry,45.25,38.0,17.18,3.62,20.36,4.0,40006.0,600.1,34.0,197.75,307.5,3.8054166666666656,4.82,2.71,3.0,8.0,3.0,0.0,0.0,880778716.0,14679645.266666668,41756367.0,5,0.0799999982320442,0.4499447414376852,0.3796684998968287,0.0149998750218711,176155743.2,2.1100000000000003,0.29411764705882354,8001.2,120.02000000000001,0.37966849989682877,6723.5,0.6410048622366289,0.6538516609392896,0.4390878349085235,24.0,3.0,18.1,23.98,0.15223949916666663,27076721.733333334,23.98
2021,TSMC,TWN,16,logic_mature,180878,2015,TSM,foundry,62.97,39.5,24.9,5.04,28.34,7.0,209085.0,3136.2000000000003,44.57142857142857,243.57142857142856,307.1428571428572,4.252083333333333,5.1,2.93,1.0,5.0,1.0,0.0,0.0,1111785028.0,18529750.466666665,52923444.0,6,0.0800381121162758,0.450055574876043,0.3954263872411245,0.0149995695551112,138973128.5,2.1699999999999995,0.35294117647058826,26135.625,392.02500000000003,0.39542638724112456,10856.326530612243,0.7904496986555398,0.6970628415300547,0.41316937723125735,5.0,1.0,40.32,33.38,0.88904684375,34393693.53333333,33.38
2022,TSMC,TWN,16,logic_mature,187306,2015,TSM,foundry,74.93,38.9,29.18,5.99,33.72,8.0,152204.0,2283.0,43.0,236.875,290.625,80.2238888888889,278.45,2.05,4.0,9.0,4.0,0.0,0.0,1148168388.0,19136139.8,54549224.0,7,0.0799412774597454,0.4500200126782328,0.3894301295952204,0.0149995072435202,127574265.33333331,276.4,0.4117647058823529,16911.555555555555,253.66666666666666,0.38943012959522044,10185.625,0.8122588941277326,0.28707779169400216,3.402939748158382,36.0,4.0,53.910000000000004,39.71,12.210396784444447,35413084.2,39.71
2023,TSMC,TWN,16,logic_mature,176020,2015,TSM,foundry,70.42,41.1,28.94,5.63,31.69,15.0,991098.0,23611.1,156.0,414.9333333333333,343.8,7427.86695652174,35640.01,1.38,7.0,7.428571428571429,3.0,3.0,1.0,1053770850.0,17562847.5,51618069.0,8,0.0799488770242988,0.4500141941207868,0.4109627888247261,0.023823149856876,65860678.125,35638.630000000005,0.47058823529411764,61943.625,1475.69375,0.4109627888247261,64729.59999999999,1.2034029389017786,0.20840786937636557,4.797317034829,52.0,7.0,90.08,37.32,7361.744084874784,34055221.5,37.32
2024,TSMC,TWN,16,logic_mature,179554,2015,TSM,foundry,88.89,41.3,36.71,7.11,40.0,26.0,4904042.0,109819.4,145.5,804.6923076923077,1360.7692307692307,9161.659411764706,42124.09,1.91,6.0,6.666666666666667,4.0,2.0,0.0,1261097212.0,21018286.866666667,61310821.0,9,0.079986499268911,0.4499943700079382,0.4129823330747853,0.0223936454064534,46707304.14814815,42122.17999999999,0.5294117647058824,181631.1851851852,4067.385185185185,0.4129823330747853,117082.73076923078,0.5909167937637689,0.2174869991201136,4.597156579444151,40.0,6.0,191.97,47.11,44929.16254498941,40292534.13333333,47.11
2025,TSMC,TWN,16,logic_mature,187911,2015,TSM,foundry,108.13,38.8,41.93,8.65,48.66,30.0,4876006.0,112487.8,147.96666666666667,927.7333333333332,1270.2666666666669,11861.496,37949.43,1.8,7.0,6.857142857142857,6.0,1.0,0.0,1591280610.0,26521343.5,85348277.0,10,0.0799963000092823,0.4500138680290958,0.3877739721837235,0.0230696551502079,51331632.58064516,37947.63,0.5882352941176471,157290.51612903227,3628.6387096774192,0.38777397218372356,137273.60888888888,0.7297708322408095,0.31255234789171027,3.1989582968036405,48.0,7.0,268.15000000000003,57.309999999999995,57836.725664975995,58826933.5,57.309999999999995
2026,TSMC,TWN,16,logic_mature,189893,2015,TSM,foundry,113.25,37.6,42.53,9.06,50.96,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,11,0.0799999992935982,0.4499779209714974,0.3755408355360632,0.0240816465582292,35107101.741935484,33554.240000000005,0.6470588235294118,94688.19354838709,2280.248387096774,0.37554083553606327,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,3.0,280.86,60.02,30713.293451203,88404922.84,60.02
2011,TSMC,TWN,28,logic_mature,0,2011,TSM,foundry,16.32,42.8,6.99,1.31,7.35,0.0,0.0,0.0,0.0,0.0,0.0,80.2238888888889,278.45,2.05,0.0,0.0,0.0,0.0,0.0,599042676.0,9984044.6,29511355.0,0,0.0802696029246566,0.4503676194627684,0.4283087972850001,0.0,599042676.0,276.4,0.0,0.0,0.0,0.42830879728500015,0.0,0.0,0.28707779169400216,3.402939748158382,0.0,0.0,1.31,8.66,0.0,19527310.4,8.66
2012,TSMC,TWN,28,logic_mature,68869,2011,TSM,foundry,17.56,36.1,6.34,1.4,7.9,0.0,0.0,0.0,0.0,0.0,0.0,80.2238888888889,278.45,2.05,0.0,0.0,0.0,0.0,0.0,583124232.0,9718737.2,27781545.0,1,0.0797266469403959,0.4498860791636629,0.3610478154300788,0.0,583124232.0,276.4,0.034482758620689655,0.0,0.0,0.36104781543007886,0.0,0.0,0.28707779169400216,3.402939748158382,0.0,0.0,1.4,9.3,0.0,18062807.8,9.3
2013,TSMC,TWN,28,logic_mature,137349,2011,TSM,foundry,21.36,39.1,8.34,1.71,9.61,0.0,0.0,0.0,0.0,0.0,0.0,80.2238888888889,278.45,2.05,0.0,0.0,0.0,0.0,0.0,611167728.0,10186128.8,29387866.0,2,0.0800561760273325,0.4499063459781673,0.3904494199227799,0.0,611167728.0,276.4,0.06896551724137931,0.0,0.0,0.39044941992277993,0.0,0.0,0.28707779169400216,3.402939748158382,0.0,0.0,1.71,11.32,0.0,19201737.2,11.32
2014,TSMC,TWN,28,logic_mature,215975,2011,TSM,foundry,23.93,37.4,8.96,1.91,10.77,0.0,0.0,0.0,0.0,0.0,0.0,3.405416666666667,4.5,2.49,0.0,0.0,0.0,0.0,0.0,671685834.0,11194763.9,31823947.0,3,0.0798161270448755,0.4500626640174398,0.3744253917916677,0.0,671685834.0,2.01,0.10344827586206896,0.0,0.0,0.3744253917916677,0.0,0.0,0.6191666666666668,0.45625650241180354,0.0,0.0,1.91,12.68,0.0,20629183.1,12.68
2015,TSMC,TWN,28,logic_mature,215031,2011,TSM,foundry,27.31,42.3,11.56,2.18,12.29,0.0,0.0,0.0,0.0,0.0,0.0,2.605833333333333,3.38,2.0,0.0,0.0,0.0,0.0,0.0,670335722.0,11172262.033333331,30990284.0,4,0.079824237282159,0.450018291833823,0.4232881573310817,0.0,670335722.0,1.38,0.13793103448275862,0.0,0.0,0.42328815733108177,0.0,0.0,0.5949391171993911,0.3827131962098452,0.0,0.0,2.18,14.469999999999999,0.0,19818021.96666667,14.469999999999999
2016,TSMC,TWN,28,logic_mature,196285,2011,TSM,foundry,29.19,43.4,12.66,2.34,13.14,0.0,0.0,0.0,0.0,0.0,0.0,2.89625,3.78,1.85,0.0,0.0,0.0,0.0,0.0,677861710.0,11297695.166666666,32073453.0,5,0.0801644371303721,0.4501541469628589,0.4337101598591928,0.0,677861710.0,1.93,0.1724137931034483,0.0,0.0,0.43371015985919287,0.0,0.0,0.6059100418410043,0.4953480911132499,0.0,0.0,2.34,15.48,0.0,20775757.833333336,15.48
2017,TSMC,TWN,28,logic_mature,203765,2011,TSM,foundry,32.11,37.4,12.02,2.57,14.45,0.0,0.0,0.0,0.0,0.0,0.0,4.944166666666667,7.11,3.5,0.0,0.0,0.0,0.0,0.0,824441888.0,13740698.133333333,39171620.0,6,0.0800373690427477,0.4500155574582511,0.3743382007368981,0.0,824441888.0,3.61,0.20689655172413793,0.0,0.0,0.37433820073689816,0.0,0.0,0.6096383066173449,0.6073180989765876,0.0,0.0,2.57,17.02,0.0,25430921.866666667,17.02
2018,TSMC,TWN,28,logic_mature,193860,2011,TSM,foundry,34.58,37.1,12.84,2.77,15.56,0.0,0.0,0.0,0.0,0.0,0.0,6.297499999999999,8.43,4.13,1.0,5.0,1.0,0.0,0.0,937556570.0,15625942.833333334,44840672.0,7,0.0801041041034093,0.4499710685375631,0.371312886890894,0.0,937556570.0,4.3,0.2413793103448276,0.0,0.0,0.371312886890894,0.0,0.0,0.6678154825026511,0.5892428914011648,5.0,1.0,2.77,18.330000000000002,0.0,29214729.166666664,18.330000000000002
2019,TSMC,TWN,28,logic_mature,200233,2011,TSM,foundry,40.91,39.9,16.3,3.27,18.41,0.0,0.0,0.0,0.0,0.0,0.0,4.458333333333333,6.97,2.85,2.0,6.0,2.0,0.0,0.0,824613952.0,13743565.866666667,38651660.0,8,0.0799315551226703,0.4500122109505693,0.3984355805808952,0.0,824613952.0,4.119999999999999,0.27586206896551724,0.0,0.0,0.3984355805808952,0.0,0.0,0.5593893768297783,0.7548091603053434,12.0,2.0,3.27,21.68,0.0,24908094.133333333,21.68
2020,TSMC,TWN,28,logic_mature,194091,2011,TSM,foundry,45.25,38.0,17.18,3.62,20.36,4.0,40006.0,600.1,34.0,197.75,307.5,3.8054166666666656,4.82,2.71,3.0,8.0,3.0,0.0,0.0,880778716.0,14679645.266666668,41756367.0,9,0.0799999982320442,0.4499447414376852,0.3796684998968287,0.0149998750218711,176155743.2,2.1100000000000003,0.3103448275862069,8001.2,120.02000000000001,0.37966849989682877,6723.5,0.6410048622366289,0.6538516609392896,0.4390878349085235,24.0,3.0,18.1,23.98,0.15223949916666663,27076721.733333334,23.98
2021,TSMC,TWN,28,logic_mature,216874,2011,TSM,foundry,62.97,39.5,24.9,5.04,28.34,7.0,209085.0,3136.2000000000003,44.57142857142857,243.57142857142856,307.1428571428572,4.252083333333333,5.1,2.93,1.0,5.0,1.0,0.0,0.0,1111785028.0,18529750.466666665,52923444.0,10,0.0800381121162758,0.450055574876043,0.3954263872411245,0.0149995695551112,138973128.5,2.1699999999999995,0.3448275862068966,26135.625,392.02500000000003,0.39542638724112456,10856.326530612243,0.7904496986555398,0.6970628415300547,0.41316937723125735,5.0,1.0,40.32,33.38,0.88904684375,34393693.53333333,33.38
2022,TSMC,TWN,28,logic_mature,203670,2011,TSM,foundry,74.93,38.9,29.18,5.99,33.72,8.0,152204.0,2283.0,43.0,236.875,290.625,80.2238888888889,278.45,2.05,4.0,9.0,4.0,0.0,0.0,1148168388.0,19136139.8,54549224.0,11,0.0799412774597454,0.4500200126782328,0.3894301295952204,0.0149995072435202,127574265.33333331,276.4,0.3793103448275862,16911.555555555555,253.66666666666666,0.38943012959522044,10185.625,0.8122588941277326,0.28707779169400216,3.402939748158382,36.0,4.0,53.910000000000004,39.71,12.210396784444447,35413084.2,39.71
2023,TSMC,TWN,28,logic_mature,197831,2011,TSM,foundry,70.42,41.1,28.94,5.63,31.69,15.0,991098.0,23611.1,156.0,414.9333333333333,343.8,7427.86695652174,35640.01,1.38,7.0,7.428571428571429,3.0,3.0,1.0,1053770850.0,17562847.5,51618069.0,12,0.0799488770242988,0.4500141941207868,0.4109627888247261,0.023823149856876,65860678.125,35638.630000000005,0.41379310344827586,61943.625,1475.69375,0.4109627888247261,64729.59999999999,1.2034029389017786,0.20840786937636557,4.797317034829,52.0,7.0,90.08,37.32,7361.744084874784,34055221.5,37.32
